Reaction Coordinate,Energy (meV)
0.90430486,-103.88027423
0.90441286,-103.66304124
0.90452087,-103.44599558
0.90462887,-103.22913737
0.90473687,-103.01246674
0.90484487,-102.79598383
0.90495288,-102.57968877
0.90506088,-102.36358169
0.90516888,-102.14766271
0.90527688,-101.93193197
0.90538489,-101.71638961
0.90549289,-101.50103575
0.90560089,-101.28587052
0.90570889,-101.07089405
0.90581690,-100.85610648
0.90592490,-100.64150794
0.90603290,-100.42709856
0.90614090,-100.21287846
0.90624891,-99.99884779
0.90635691,-99.78500666
0.90646491,-99.57135522
0.90657291,-99.35789359
0.90668092,-99.14462191
0.90678892,-98.93154030
0.90689692,-98.71864890
0.90700492,-98.50594783
0.90711293,-98.29343724
0.90722093,-98.08111724
0.90732893,-97.86898798
0.90743693,-97.65704958
0.90754494,-97.44530217
0.90765294,-97.23374588
0.90776094,-97.02238086
0.90786894,-96.81120722
0.90797695,-96.60022509
0.90808495,-96.38943462
0.90819295,-96.17883592
0.90830095,-95.96842914
0.90840896,-95.75821440
0.90851696,-95.54819183
0.90862496,-95.33836157
0.90873296,-95.12872374
0.90884097,-94.91927848
0.90894897,-94.71002592
0.90905697,-94.50096619
0.90916497,-94.29209941
0.90927298,-94.08342573
0.90938098,-93.87494527
0.90948898,-93.66665816
0.90959698,-93.45856454
0.90970499,-93.25066454
0.90981299,-93.04295828
0.90992099,-92.83544590
0.91002899,-92.62812752
0.91013700,-92.42100329
0.91024500,-92.21407333
0.91035300,-92.00733777
0.91046100,-91.80079675
0.91056901,-91.59445038
0.91067701,-91.38829882
0.91078501,-91.18234218
0.91089301,-90.97658060
0.91100102,-90.77101421
0.91110902,-90.56564314
0.91121702,-90.36046752
0.91132502,-90.15548748
0.91143303,-89.95070316
0.91154103,-89.74611468
0.91164903,-89.54172217
0.91175703,-89.33752577
0.91186504,-89.13352561
0.91197304,-88.92972182
0.91208104,-88.72611453
0.91218904,-88.52270388
0.91229705,-88.31948998
0.91240505,-88.11647298
0.91251305,-87.91365300
0.91262105,-87.71103017
0.91272906,-87.50860464
0.91283706,-87.30637652
0.91294506,-87.10434595
0.91305306,-86.90251306
0.91316107,-86.70087798
0.91326907,-86.49944085
0.91337707,-86.29820179
0.91348507,-86.09716093
0.91359307,-85.89631841
0.91370108,-85.69567435
0.91380908,-85.49522890
0.91391708,-85.29498217
0.91402508,-85.09493430
0.91413309,-84.89508543
0.91424109,-84.69543567
0.91434909,-84.49598517
0.91445709,-84.29673406
0.91456510,-84.09768246
0.91467310,-83.89883050
0.91478110,-83.70017833
0.91488910,-83.50172606
0.91499711,-83.30347384
0.91510511,-83.10542178
0.91521311,-82.90757003
0.91532111,-82.70991871
0.91542912,-82.51246796
0.91553712,-82.31521790
0.91564512,-82.11816867
0.91575312,-81.92132039
0.91586113,-81.72467321
0.91596913,-81.52822724
0.91607713,-81.33198263
0.91618513,-81.13593950
0.91629314,-80.94009798
0.91640114,-80.74445821
0.91650914,-80.54902031
0.91661714,-80.35378442
0.91672515,-80.15875067
0.91683315,-79.96391919
0.91694115,-79.76929011
0.91704915,-79.57486356
0.91715716,-79.38063967
0.91726516,-79.18661857
0.91737316,-78.99280040
0.91748116,-78.79918529
0.91758917,-78.60577336
0.91769717,-78.41256475
0.91780517,-78.21955959
0.91791317,-78.02675801
0.91802118,-77.83416014
0.91812918,-77.64176611
0.91823718,-77.44957606
0.91834518,-77.25759011
0.91845319,-77.06580839
0.91856119,-76.87423105
0.91866919,-76.68285820
0.91877719,-76.49168998
0.91888520,-76.30072652
0.91899320,-76.10996796
0.91910120,-75.91941441
0.91920920,-75.72906602
0.91931721,-75.53892291
0.91942521,-75.34898522
0.91953321,-75.15925308
0.91964121,-74.96972661
0.91974922,-74.78040595
0.91985722,-74.59129124
0.91996522,-74.40238259
0.92007322,-74.21368015
0.92018123,-74.02518404
0.92028923,-73.83689440
0.92039723,-73.64881135
0.92050523,-73.46093502
0.92061324,-73.27326556
0.92072124,-73.08580309
0.92082924,-72.89854773
0.92093724,-72.71149963
0.92104525,-72.52465891
0.92115325,-72.33802570
0.92126125,-72.15160014
0.92136925,-71.96538235
0.92147726,-71.77937247
0.92158526,-71.59357063
0.92169326,-71.40797696
0.92180126,-71.22259159
0.92190927,-71.03741464
0.92201727,-70.85244627
0.92212527,-70.66768658
0.92223327,-70.48313572
0.92234128,-70.29879382
0.92244928,-70.11466100
0.92255728,-69.93073740
0.92266528,-69.74702315
0.92277329,-69.56351838
0.92288129,-69.38022322
0.92298929,-69.19713781
0.92309729,-69.01426226
0.92320530,-68.83159673
0.92331330,-68.64914132
0.92342130,-68.46689619
0.92352930,-68.28486145
0.92363731,-68.10303725
0.92374531,-67.92142370
0.92385331,-67.74002094
0.92396131,-67.55882911
0.92406932,-67.37784833
0.92417732,-67.19707873
0.92428532,-67.01652046
0.92439332,-66.83617362
0.92450133,-66.65603837
0.92460933,-66.47611482
0.92471733,-66.29640312
0.92482533,-66.11690339
0.92493334,-65.93761576
0.92504134,-65.75854036
0.92514934,-65.57967733
0.92525734,-65.40102679
0.92536535,-65.22258888
0.92547335,-65.04436373
0.92558135,-64.86635147
0.92568935,-64.68855222
0.92579736,-64.51096613
0.92590536,-64.33359333
0.92601336,-64.15643393
0.92612136,-63.97948808
0.92622937,-63.80275591
0.92633737,-63.62623754
0.92644537,-63.44993311
0.92655337,-63.27384275
0.92666138,-63.09796660
0.92676938,-62.92230477
0.92687738,-62.74685740
0.92698538,-62.57162463
0.92709339,-62.39660658
0.92720139,-62.22180339
0.92730939,-62.04721519
0.92741739,-61.87284210
0.92752540,-61.69868427
0.92763340,-61.52474181
0.92774140,-61.35101487
0.92784940,-61.17750357
0.92795741,-61.00420804
0.92806541,-60.83112841
0.92817341,-60.65826483
0.92828141,-60.48561741
0.92838942,-60.31318628
0.92849742,-60.14097159
0.92860542,-59.96897346
0.92871342,-59.79719201
0.92882143,-59.62562740
0.92892943,-59.45427973
0.92903743,-59.28314915
0.92914543,-59.11223579
0.92925344,-58.94153977
0.92936144,-58.77106123
0.92946944,-58.60080030
0.92957744,-58.43075711
0.92968545,-58.26093179
0.92979345,-58.09132447
0.92990145,-57.92193529
0.93000945,-57.75276438
0.93011746,-57.58381185
0.93022546,-57.41507786
0.93033346,-57.24656252
0.93044146,-57.07826598
0.93054947,-56.91018835
0.93065747,-56.74232978
0.93076547,-56.57469038
0.93087347,-56.40727030
0.93098148,-56.24006967
0.93108948,-56.07308861
0.93119748,-55.90632726
0.93130548,-55.73978575
0.93141349,-55.57346421
0.93152149,-55.40736276
0.93162949,-55.24148155
0.93173749,-55.07582070
0.93184550,-54.91038035
0.93195350,-54.74516062
0.93206150,-54.58016164
0.93216950,-54.41538355
0.93227751,-54.25082649
0.93238551,-54.08649057
0.93249351,-53.92237593
0.93260151,-53.75848270
0.93270952,-53.59481101
0.93281752,-53.43136100
0.93292552,-53.26813279
0.93303352,-53.10512652
0.93314153,-52.94234232
0.93324953,-52.77978031
0.93335753,-52.61744064
0.93346553,-52.45532342
0.93357354,-52.29342880
0.93368154,-52.13175690
0.93378954,-51.97030785
0.93389754,-51.80908179
0.93400555,-51.64807884
0.93411355,-51.48729914
0.93422155,-51.32674282
0.93432955,-51.16641000
0.93443756,-51.00630083
0.93454556,-50.84641543
0.93465356,-50.68675393
0.93476156,-50.52731647
0.93486957,-50.36810317
0.93497757,-50.20911417
0.93508557,-50.05034959
0.93519357,-49.89180957
0.93530158,-49.73349424
0.93540958,-49.57540373
0.93551758,-49.41753818
0.93562558,-49.25989770
0.93573359,-49.10248244
0.93584159,-48.94529253
0.93594959,-48.78832809
0.93605759,-48.63158926
0.93616560,-48.47507616
0.93627360,-48.31878894
0.93638160,-48.16272771
0.93648960,-48.00689262
0.93659761,-47.85128379
0.93670561,-47.69590135
0.93681361,-47.54074544
0.93692161,-47.38581619
0.93702962,-47.23111372
0.93713762,-47.07663817
0.93724562,-46.92238967
0.93735362,-46.76836835
0.93746163,-46.61457434
0.93756963,-46.46100777
0.93767763,-46.30766878
0.93778563,-46.15455750
0.93789364,-46.00167404
0.93800164,-45.84901856
0.93810964,-45.69659117
0.93821764,-45.54439202
0.93832565,-45.39242122
0.93843365,-45.24067892
0.93854165,-45.08916524
0.93864965,-44.93788031
0.93875766,-44.78682426
0.93886566,-44.63599724
0.93897366,-44.48539936
0.93908166,-44.33503076
0.93918967,-44.18489156
0.93929767,-44.03498191
0.93940567,-43.88530193
0.93951367,-43.73585176
0.93962168,-43.58663151
0.93972968,-43.43764133
0.93983768,-43.28888135
0.93994568,-43.14035170
0.94005369,-42.99205250
0.94016169,-42.84398389
0.94026969,-42.69614600
0.94037769,-42.54853897
0.94048570,-42.40116291
0.94059370,-42.25401798
0.94070170,-42.10710428
0.94080970,-41.96042196
0.94091771,-41.81397115
0.94102571,-41.66775198
0.94113371,-41.52176458
0.94124171,-41.37600907
0.94134972,-41.23048560
0.94145772,-41.08519429
0.94156572,-40.94013528
0.94167372,-40.79530869
0.94178173,-40.65071466
0.94188973,-40.50635331
0.94199773,-40.36222478
0.94210573,-40.21832920
0.94221374,-40.07466671
0.94232174,-39.93123742
0.94242974,-39.78804148
0.94253774,-39.64507901
0.94264575,-39.50235014
0.94275375,-39.35985501
0.94286175,-39.21759375
0.94296975,-39.07556649
0.94307776,-38.93377335
0.94318576,-38.79221448
0.94329376,-38.65089000
0.94340176,-38.50980004
0.94350977,-38.36894474
0.94361777,-38.22832422
0.94372577,-38.08793861
0.94383377,-37.94778806
0.94394178,-37.80787268
0.94404978,-37.66819261
0.94415778,-37.52874798
0.94426578,-37.38953892
0.94437379,-37.25056557
0.94448179,-37.11182805
0.94458979,-36.97332649
0.94469779,-36.83506103
0.94480580,-36.69703180
0.94491380,-36.55923893
0.94502180,-36.42168255
0.94512980,-36.28436278
0.94523780,-36.14727977
0.94534581,-36.01043364
0.94545381,-35.87382453
0.94556181,-35.73745256
0.94566981,-35.60131786
0.94577782,-35.46542058
0.94588582,-35.32976083
0.94599382,-35.19433875
0.94610182,-35.05915447
0.94620983,-34.92420812
0.94631783,-34.78949984
0.94642583,-34.65502975
0.94653383,-34.52079798
0.94664184,-34.38680468
0.94674984,-34.25304995
0.94685784,-34.11953395
0.94696584,-33.98625680
0.94707385,-33.85321862
0.94718185,-33.72041956
0.94728985,-33.58785974
0.94739785,-33.45553930
0.94750586,-33.32345836
0.94761386,-33.19161706
0.94772186,-33.06001552
0.94782986,-32.92865388
0.94793787,-32.79753227
0.94804587,-32.66665083
0.94815387,-32.53600967
0.94826187,-32.40560894
0.94836988,-32.27544876
0.94847788,-32.14552926
0.94858588,-32.01585059
0.94869388,-31.88641285
0.94880189,-31.75721620
0.94890989,-31.62826076
0.94901789,-31.49954666
0.94912589,-31.37107403
0.94923390,-31.24284300
0.94934190,-31.11485370
0.94944990,-30.98710628
0.94955790,-30.85960084
0.94966591,-30.73233754
0.94977391,-30.60531649
0.94988191,-30.47853783
0.94998991,-30.35200170
0.95009792,-30.22570821
0.95020592,-30.09965751
0.95031392,-29.97384972
0.95042192,-29.84828498
0.95052993,-29.72296341
0.95063793,-29.59788515
0.95074593,-29.47305033
0.95085393,-29.34845908
0.95096194,-29.22411153
0.95106994,-29.10000781
0.95117794,-28.97614805
0.95128594,-28.85253239
0.95139395,-28.72916095
0.95150195,-28.60603387
0.95160995,-28.48315128
0.95171795,-28.36051330
0.95182596,-28.23812007
0.95193396,-28.11597173
0.95204196,-27.99406840
0.95214996,-27.87241020
0.95225797,-27.75099729
0.95236597,-27.62982978
0.95247397,-27.50890780
0.95258197,-27.38823149
0.95268998,-27.26780098
0.95279798,-27.14761640
0.95290598,-27.02767788
0.95301398,-26.90798556
0.95312199,-26.78853955
0.95322999,-26.66934000
0.95333799,-26.55038703
0.95344599,-26.43168079
0.95355400,-26.31322138
0.95366200,-26.19500896
0.95377000,-26.07704364
0.95387800,-25.95932557
0.95398601,-25.84185487
0.95409401,-25.72463167
0.95420201,-25.60765611
0.95431001,-25.49092831
0.95441802,-25.37444840
0.95452602,-25.25821653
0.95463402,-25.14223281
0.95474202,-25.02649738
0.95485003,-24.91101037
0.95495803,-24.79577192
0.95506603,-24.68078215
0.95517403,-24.56604119
0.95528204,-24.45154917
0.95539004,-24.33730624
0.95549804,-24.22331251
0.95560604,-24.10956811
0.95571405,-23.99607319
0.95582205,-23.88282787
0.95593005,-23.76983228
0.95603805,-23.65708656
0.95614606,-23.54459082
0.95625406,-23.43234522
0.95636206,-23.32034987
0.95647006,-23.20860490
0.95657807,-23.09711046
0.95668607,-22.98586666
0.95679407,-22.87487365
0.95690207,-22.76413154
0.95701008,-22.65364048
0.95711808,-22.54340060
0.95722608,-22.43341202
0.95733408,-22.32367487
0.95744209,-22.21418929
0.95755009,-22.10495542
0.95765809,-21.99597337
0.95776609,-21.88724328
0.95787410,-21.77876528
0.95798210,-21.67053951
0.95809010,-21.56256609
0.95819810,-21.45484515
0.95830611,-21.34737684
0.95841411,-21.24016127
0.95852211,-21.13319857
0.95863011,-21.02648889
0.95873812,-20.92003235
0.95884612,-20.81382908
0.95895412,-20.70787921
0.95906212,-20.60218288
0.95917013,-20.49674021
0.95927813,-20.39155134
0.95938613,-20.28661640
0.95949413,-20.18193551
0.95960214,-20.07750881
0.95971014,-19.97333644
0.95981814,-19.86941852
0.95992614,-19.76575518
0.96003415,-19.66234655
0.96014215,-19.55919277
0.96025015,-19.45629396
0.96035815,-19.35365027
0.96046616,-19.25126181
0.96057416,-19.14912872
0.96068216,-19.04725113
0.96079016,-18.94562917
0.96089817,-18.84426298
0.96100617,-18.74315268
0.96111417,-18.64229841
0.96122217,-18.54170029
0.96133018,-18.44135846
0.96143818,-18.34127305
0.96154618,-18.24144418
0.96165418,-18.14187200
0.96176219,-18.04255663
0.96187019,-17.94349821
0.96197819,-17.84469685
0.96208619,-17.74615271
0.96219420,-17.64786589
0.96230220,-17.54983655
0.96241020,-17.45206481
0.96251820,-17.35455079
0.96262621,-17.25729464
0.96273421,-17.16029647
0.96284221,-17.06355643
0.96295021,-16.96707465
0.96305822,-16.87085125
0.96316622,-16.77488636
0.96327422,-16.67918013
0.96338222,-16.58373267
0.96349023,-16.48854412
0.96359823,-16.39361461
0.96370623,-16.29894428
0.96381423,-16.20453325
0.96392224,-16.11038165
0.96403024,-16.01648962
0.96413824,-15.92285728
0.96424624,-15.82948477
0.96435425,-15.73637222
0.96446225,-15.64351976
0.96457025,-15.55092752
0.96467825,-15.45859563
0.96478626,-15.36652422
0.96489426,-15.27471343
0.96500226,-15.18316339
0.96511026,-15.09187422
0.96521827,-15.00084606
0.96532627,-14.91007903
0.96543427,-14.81957328
0.96554227,-14.72932893
0.96565028,-14.63934611
0.96575828,-14.54962495
0.96586628,-14.46016558
0.96597428,-14.37096815
0.96608229,-14.28203276
0.96619029,-14.19335957
0.96629829,-14.10494869
0.96640629,-14.01680027
0.96651430,-13.92891442
0.96662230,-13.84129129
0.96673030,-13.75393100
0.96683830,-13.66683368
0.96694631,-13.57999947
0.96705431,-13.49342850
0.96716231,-13.40712089
0.96727031,-13.32107678
0.96737832,-13.23529630
0.96748632,-13.14977958
0.96759432,-13.06452676
0.96770232,-12.97953796
0.96781033,-12.89481331
0.96791833,-12.81035294
0.96802633,-12.72615700
0.96813433,-12.64222560
0.96824234,-12.55855888
0.96835034,-12.47515697
0.96845834,-12.39202000
0.96856634,-12.30914810
0.96867435,-12.22654140
0.96878235,-12.14420004
0.96889035,-12.06212415
0.96899835,-11.98031385
0.96910636,-11.89876928
0.96921436,-11.81749056
0.96932236,-11.73647784
0.96943036,-11.65573124
0.96953837,-11.57525089
0.96964637,-11.49503692
0.96975437,-11.41508947
0.96986237,-11.33540866
0.96997038,-11.25599463
0.97007838,-11.17684750
0.97018638,-11.09796742
0.97029438,-11.01935450
0.97040239,-10.94100889
0.97051039,-10.86293071
0.97061839,-10.78512009
0.97072639,-10.70757716
0.97083440,-10.63030206
0.97094240,-10.55329492
0.97105040,-10.47655586
0.97115840,-10.40008503
0.97126641,-10.32388254
0.97137441,-10.24794853
0.97148241,-10.17228314
0.97159041,-10.09688649
0.97169842,-10.02175871
0.97180642,-9.94689994
0.97191442,-9.87231030
0.97202242,-9.79798993
0.97213043,-9.72393897
0.97223843,-9.65015753
0.97234643,-9.57664575
0.97245443,-9.50340376
0.97256244,-9.43043170
0.97267044,-9.35772969
0.97277844,-9.28529787
0.97288644,-9.21313636
0.97299445,-9.14124530
0.97310245,-9.06962482
0.97321045,-8.99827505
0.97331845,-8.92719612
0.97342646,-8.85638816
0.97353446,-8.78585130
0.97364246,-8.71558568
0.97375046,-8.64559143
0.97385847,-8.57586867
0.97396647,-8.50641754
0.97407447,-8.43723817
0.97418247,-8.36833068
0.97429048,-8.29969522
0.97439848,-8.23133191
0.97450648,-8.16324089
0.97461448,-8.09542227
0.97472249,-8.02787621
0.97483049,-7.96060282
0.97493849,-7.89360223
0.97504649,-7.82687459
0.97515450,-7.76042002
0.97526250,-7.69423864
0.97537050,-7.62833060
0.97547850,-7.56269602
0.97558651,-7.49733504
0.97569451,-7.43224778
0.97580251,-7.36743438
0.97591051,-7.30289496
0.97601852,-7.23862967
0.97612652,-7.17463862
0.97623452,-7.11092196
0.97634252,-7.04747981
0.97645053,-6.98431230
0.97655853,-6.92141956
0.97666653,-6.85880173
0.97677453,-6.79645894
0.97688253,-6.73439131
0.97699054,-6.67259899
0.97709854,-6.61108209
0.97720654,-6.54984075
0.97731454,-6.48887511
0.97742255,-6.42818529
0.97753055,-6.36777142
0.97763855,-6.30763364
0.97774655,-6.24777208
0.97785456,-6.18818686
0.97796256,-6.12887812
0.97807056,-6.06984599
0.97817856,-6.01109061
0.97828657,-5.95261209
0.97839457,-5.89441058
0.97850257,-5.83648620
0.97861057,-5.77883909
0.97871858,-5.72146937
0.97882658,-5.66437719
0.97893458,-5.60756266
0.97904258,-5.55102592
0.97915059,-5.49476710
0.97925859,-5.43878633
0.97936659,-5.38308375
0.97947459,-5.32765948
0.97958260,-5.27251366
0.97969060,-5.21764641
0.97979860,-5.16305787
0.97990660,-5.10874817
0.98001461,-5.05471744
0.98012261,-5.00096581
0.98023061,-4.94749342
0.98033861,-4.89430038
0.98044662,-4.84138684
0.98055462,-4.78875293
0.98066262,-4.73639877
0.98077062,-4.68432450
0.98087863,-4.63253025
0.98098663,-4.58101615
0.98109463,-4.52978233
0.98120263,-4.47882892
0.98131064,-4.42815605
0.98141864,-4.37776386
0.98152664,-4.32765248
0.98163464,-4.27782203
0.98174265,-4.22827265
0.98185065,-4.17900447
0.98195865,-4.13001762
0.98206665,-4.08131223
0.98217466,-4.03288843
0.98228266,-3.98474635
0.98239066,-3.93688613
0.98249866,-3.88930789
0.98260667,-3.84201178
0.98271467,-3.79499790
0.98282267,-3.74826641
0.98293067,-3.70181743
0.98303868,-3.65565109
0.98314668,-3.60976752
0.98325468,-3.56416685
0.98336268,-3.51884922
0.98347069,-3.47381475
0.98357869,-3.42906358
0.98368669,-3.38459584
0.98379469,-3.34041166
0.98390270,-3.29651117
0.98401070,-3.25289449
0.98411870,-3.20956177
0.98422670,-3.16651314
0.98433471,-3.12374871
0.98444271,-3.08126864
0.98455071,-3.03907304
0.98465871,-2.99716205
0.98476672,-2.95553579
0.98487472,-2.91419441
0.98498272,-2.87313803
0.98509072,-2.83236678
0.98519873,-2.79188079
0.98530673,-2.75168020
0.98541473,-2.71176513
0.98552273,-2.67213572
0.98563074,-2.63279210
0.98573874,-2.59373439
0.98584674,-2.55496274
0.98595474,-2.51647726
0.98606275,-2.47827810
0.98617075,-2.44036539
0.98627875,-2.40273924
0.98638675,-2.36539981
